index,"player","fname","lname",week,year,"pos1","fp3",rank
32,"MB-0800","Mike","Bartrum",9,2000,"TE","0.00",38
31,"JT-2200","Jeff","Thomason",9,2000,"TE","0.00",38
29,"DC-0300","Dan","Campbell",9,2000,"TE","0.00",38
26,"HG-0200","Hunter","Goodwin",9,2000,"TE","0.00",38
8,"JT-4300","Jerame","Tuman",9,2000,"TE","0.00",38
11,"JM-6100","Jake","Moreland",9,2000,"TE","0.00",38
16,"MC-0200","Mark","Campbell",9,2000,"TE","0.00",38
33,"RW-2900","Roland","Williams",9,2000,"TE","0.00",38
23,"WR-0300","Walter","Rasby",9,2000,"TE","0.00",38
7,"SS-1200","Shannon","Sharpe",10,2000,"TE","25.60",1
28,"TG-1300","Tony","Gonzalez",10,2000,"TE","25.40",2
29,"RD-1900","Rickey","Dudley",10,2000,"TE","21.60",3
18,"JR-2300","Jay","Riemersma",10,2000,"TE","16.90",4
35,"FJ-0500","Freddie","Jones",10,2000,"TE","13.60",5
27,"AB-1100","Anthony","Becht",10,2000,"TE","13.10",6
23,"AG-0900","Andrew","Glover",10,2000,"TE","12.70",7
4,"KD-1000","Ken","Dilger",10,2000,"TE","11.60",8
0,"SA-0700","Stephen","Alexander",10,2000,"TE","10.30",9
41,"MB-4400","Mark","Bruener",10,2000,"TE","10.00",10
14,"DS-2300","David","Sloan",10,2000,"TE","9.40",11
22,"GC-0500","Greg","Clark",10,2000,"TE","9.30",12
6,"MP-1500","Marcus","Pollard",10,2000,"TE","9.20",13
2,"DM-3000","Dave","Moore",10,2000,"TE","9.10",14
38,"FW-1100","Frank","Wycheck",10,2000,"TE","8.80",15
42,"CC-4900","Casey","Crawford",10,2000,"TE","8.60",16
36,"CF-0300","Christian","Fauria",10,2000,"TE","8.00",17
25,"DC-0800","Dwayne","Carswell",10,2000,"TE","7.10",18
12,"AS-0800","Aaron","Shea",10,2000,"TE","6.70",19
9,"TM-2000","Tony","McGee",10,2000,"TE","6.10",20
32,"CL-0900","Chad","Lewis",10,2000,"TE","5.30",21
26,"DC-1900","Desmond","Clark",10,2000,"TE","4.80",22
16,"JW-1200","Jed","Weaver",10,2000,"TE","4.30",23
5,"KS-1300","Kaseem","Sinceno",10,2000,"TE","4.10",24
44,"EC-0400","Ernie","Conwell",10,2000,"TE","3.80",25
3,"RK-0200","Reggie","Kelly",10,2000,"TE","3.40",26
39,"CG-0700","Cory","Geason",10,2000,"TE","3.20",27
10,"MB-1100","Marco","Battaglia",10,2000,"TE","3.10",28
30,"TD-2000","Troy","Drayton",10,2000,"TE","3.10",28
40,"EK-0600","Erron","Kinney",10,2000,"TE","2.90",30
34,"JH-1800","Jackie","Harris",10,2000,"TE","2.60",31
24,"LH-0100","Lamont","Hall",10,2000,"TE","1.60",32
49,"AJ-1700","Andrew","Jordan",10,2000,"TE","1.40",33
1,"TH-0500","Terry","Hardy",10,2000,"TE","1.40",33
11,"DC-0300","Dan","Campbell",10,2000,"TE","1.10",35
48,"JK-1600","Jimmy","Kleinsasser",10,2000,"TE","0.90",36
19,"SJ-0100","Sheldon","Jackson",10,2000,"TE","0.00",37
37,"SH-0600","Steve","Heiden",10,2000,"TE","0.00",37
17,"HG-0200","Hunter","Goodwin",10,2000,"TE","0.00",37
15,"WR-0300","Walter","Rasby",10,2000,"TE","0.00",37
31,"MF-1700","Mondriel","Fulcher",10,2000,"TE","0.00",37
21,"RR-1500","Rod","Rutledge",10,2000,"TE","0.00",37
8,"SB-2200","Steve","Bush",10,2000,"TE","0.00",37
43,"RW-2900","Roland","Williams",10,2000,"TE","0.00",37
33,"DL-0100","David","LaFleur",10,2000,"TE","0.00",37
45,"BF-1100","Bubba","Franks",10,2000,"TE","0.00",37
46,"TD-0800","Tyrone","Davis",10,2000,"TE","0.00",37
47,"JD-1000","John","Davis",10,2000,"TE","0.00",37
20,"CE-0300","Chris","Eitzmann",10,2000,"TE","0.00",37
13,"PM-1100","Pete","Mitchell",10,2000,"TE","0.00",37
43,"SS-1200","Shannon","Sharpe",11,2000,"TE","17.20",1
40,"BF-1100","Bubba","Franks",11,2000,"TE","13.50",2
7,"RR-1500","Rod","Rutledge",11,2000,"TE","11.00",3
44,"FW-1100","Frank","Wycheck",11,2000,"TE","10.60",4
49,"DC-0800","Dwayne","Carswell",11,2000,"TE","10.00",5
46,"MP-1500","Marcus","Pollard",11,2000,"TE","9.50",6
29,"CL-0900","Chad","Lewis",11,2000,"TE","9.10",7
39,"DM-3000","Dave","Moore",11,2000,"TE","8.70",8
36,"TG-1300","Tony","Gonzalez",11,2000,"TE","8.60",9
35,"GC-0500","Greg","Clark",11,2000,"TE","8.10",10
6,"AS-0800","Aaron","Shea",11,2000,"TE","7.90",11
33,"FJ-0500","Freddie","Jones",11,2000,"TE","7.90",11
32,"JT-2200","Jeff","Thomason",11,2000,"TE","7.20",13
24,"RW-2900","Roland","Williams",11,2000,"TE","7.10",14
27,"PM-1100","Pete","Mitchell",11,2000,"TE","6.30",15
50,"RD-1900","Rickey","Dudley",11,2000,"TE","5.70",16
16,"CF-0300","Christian","Fauria",11,2000,"TE","5.50",17
15,"KB-1700","Kyle","Brady",11,2000,"TE","5.00",18
12,"AP-2100","Alfred","Pupunu",11,2000,"TE","4.60",19
9,"JH-1800","Jackie","Harris",11,2000,"TE","4.50",20
45,"BC-1600","Ben","Coates",11,2000,"TE","3.80",21
51,"DC-1900","Desmond","Clark",11,2000,"TE","3.70",22
8,"TM-2000","Tony","McGee",11,2000,"TE","3.40",23
42,"EK-0600","Erron","Kinney",11,2000,"TE","3.40",23
1,"KS-1300","Kaseem","Sinceno",11,2000,"TE","3.20",25
48,"KD-1000","Ken","Dilger",11,2000,"TE","3.10",26
13,"WR-0300","Walter","Rasby",11,2000,"TE","2.70",27
10,"DL-0100","David","LaFleur",11,2000,"TE","2.30",28
22,"CG-0900","Chris","Gedney",11,2000,"TE","2.30",28
37,"TD-2000","Troy","Drayton",11,2000,"TE","2.10",30
20,"TH-0500","Terry","Hardy",11,2000,"TE","2.00",31
17,"IM-0200","Itula","Mili",11,2000,"TE","1.80",32
19,"JD-1000","John","Davis",11,2000,"TE","1.70",33
11,"MB-1100","Marco","Battaglia",11,2000,"TE","1.70",33
0,"JR-2300","Jay","Riemersma",11,2000,"TE","1.70",33
38,"RW-1700","Ryan","Wetnight",11,2000,"TE","1.50",36
21,"AJ-1700","Andrew","Jordan",11,2000,"TE","1.40",37
2,"SD-0700","Scott","Dragos",11,2000,"TE","1.40",37
30,"MC-3200","Matt","Cushing",11,2000,"TE","1.30",39
18,"JK-1600","Jimmy","Kleinsasser",11,2000,"TE","0.40",40
47,"AB-1100","Anthony","Becht",11,2000,"TE","0.00",41
26,"DC-0300","Dan","Campbell",11,2000,"TE","0.00",41
34,"HG-0200","Hunter","Goodwin",11,2000,"TE","0.00",41
31,"MB-4400","Mark","Bruener",11,2000,"TE","0.00",41
28,"EC-0400","Ernie","Conwell",11,2000,"TE","0.00",41
25,"HC-0200","Howard","Cross",11,2000,"TE","0.00",41
23,"JM-3900","Johnny","McWilliams",11,2000,"TE","0.00",41
14,"BK-1100","Brian","Kozlowski",11,2000,"TE","0.00",41
5,"MC-0200","Mark","Campbell",11,2000,"TE","0.00",41
4,"AG-0900","Andrew","Glover",11,2000,"TE","0.00",41
3,"LH-0100","Lamont","Hall",11,2000,"TE","0.00",41
41,"TD-0800","Tyrone","Davis",11,2000,"TE","0.00",41
52,"JB-5600","Jeremy","Brigham",11,2000,"TE","0.00",41
14,"TG-1300","Tony","Gonzalez",12,2000,"TE","28.60",1
0,"SS-1200","Shannon","Sharpe",12,2000,"TE","24.10",2
15,"JR-2300","Jay","Riemersma",12,2000,"TE","14.10",3
30,"PM-1100","Pete","Mitchell",12,2000,"TE","12.00",4
9,"DC-0800","Dwayne","Carswell",12,2000,"TE","11.70",5
47,"KB-1700","Kyle","Brady",12,2000,"TE","11.20",6
42,"FW-1100","Frank","Wycheck",12,2000,"TE","10.30",7
36,"CL-0900","Chad","Lewis",12,2000,"TE","10.20",8
32,"WR-0300","Walter","Rasby",12,2000,"TE","9.70",9
6,"DC-1900","Desmond","Clark",12,2000,"TE","9.50",10
38,"JT-2200","Jeff","Thomason",12,2000,"TE","9.20",11
20,"KM-0300","Kris","Mangum",12,2000,"TE","8.70",12
10,"KD-1000","Ken","Dilger",12,2000,"TE","7.90",13
34,"DC-0300","Dan","Campbell",12,2000,"TE","7.20",14
12,"TD-0800","Tyrone","Davis",12,2000,"TE","7.10",15
37,"LB-1200","Luther","Broughton",12,2000,"TE","6.60",16
5,"FJ-0500","Freddie","Jones",12,2000,"TE","6.50",17
33,"DS-2300","David","Sloan",12,2000,"TE","5.90",18
21,"JD-1000","John","Davis",12,2000,"TE","5.80",19
11,"BF-1100","Bubba","Franks",12,2000,"TE","5.40",20
25,"TM-2000","Tony","McGee",12,2000,"TE","4.60",21
4,"DM-3000","Dave","Moore",12,2000,"TE","4.50",22
53,"SA-0700","Stephen","Alexander",12,2000,"TE","4.10",23
48,"MB-4400","Mark","Bruener",12,2000,"TE","3.80",24
27,"RD-1900","Rickey","Dudley",12,2000,"TE","3.70",25
45,"MC-0200","Mark","Campbell",12,2000,"TE","3.10",26
40,"RK-0200","Reggie","Kelly",12,2000,"TE","3.10",26
46,"MC-3200","Matt","Cushing",12,2000,"TE","2.90",28
19,"AB-1100","Anthony","Becht",12,2000,"TE","2.80",29
39,"BK-1100","Brian","Kozlowski",12,2000,"TE","2.80",29
29,"AG-0900","Andrew","Glover",12,2000,"TE","2.30",31
51,"EC-0400","Ernie","Conwell",12,2000,"TE","2.20",32
7,"SH-0600","Steve","Heiden",12,2000,"TE","2.00",33
3,"KS-1300","Kaseem","Sinceno",12,2000,"TE","1.90",34
43,"AS-0800","Aaron","Shea",12,2000,"TE","1.90",34
16,"JD-3200","Jason","Dunn",12,2000,"TE","1.60",36
2,"JH-1800","Jackie","Harris",12,2000,"TE","1.60",36
1,"BC-1600","Ben","Coates",12,2000,"TE","1.40",38
41,"GC-0500","Greg","Clark",12,2000,"TE","1.30",39
26,"MB-1100","Marco","Battaglia",12,2000,"TE","1.30",39
35,"TH-0500","Terry","Hardy",12,2000,"TE","1.30",39
24,"RR-1500","Rod","Rutledge",12,2000,"TE","1.30",39
44,"EK-0600","Erron","Kinney",12,2000,"TE","1.00",43
31,"HC-0200","Howard","Cross",12,2000,"TE","0.70",44
18,"JW-1200","Jed","Weaver",12,2000,"TE","0.60",45
8,"BM-2200","Billy","Miller",12,2000,"TE","0.00",46
13,"MP-1500","Marcus","Pollard",12,2000,"TE","0.00",46
17,"HG-0200","Hunter","Goodwin",12,2000,"TE","0.00",46
28,"LH-0100","Lamont","Hall",12,2000,"TE","0.00",46
52,"JJ-1500","James","Jenkins",12,2000,"TE","0.00",46
49,"RG-1900","Rich","Griffith",12,2000,"TE","0.00",46
50,"RW-2900","Roland","Williams",12,2000,"TE","0.00",46
22,"CC-4900","Casey","Crawford",12,2000,"TE","0.00",46
23,"AJ-1700","Andrew","Jordan",12,2000,"TE","0.00",46
24,"FJ-0500","Freddie","Jones",13,2000,"TE","19.70",1
0,"DL-0100","David","LaFleur",13,2000,"TE","16.50",2
28,"DC-1900","Desmond","Clark",13,2000,"TE","16.30",3
3,"DS-2300","David","Sloan",13,2000,"TE","15.60",4
36,"SA-0700","Stephen","Alexander",13,2000,"TE","13.90",5
34,"JR-2300","Jay","Riemersma",13,2000,"TE","11.60",6
37,"CL-0900","Chad","Lewis",13,2000,"TE","11.30",7
10,"MB-4400","Mark","Bruener",13,2000,"TE","10.50",8
38,"JT-2200","Jeff","Thomason",13,2000,"TE","8.70",9
40,"DC-0300","Dan","Campbell",13,2000,"TE","7.50",10
19,"BK-1100","Brian","Kozlowski",13,2000,"TE","7.40",11
17,"AB-1100","Anthony","Becht",13,2000,"TE","7.20",12
26,"DC-0800","Dwayne","Carswell",13,2000,"TE","7.20",12
5,"RR-1500","Rod","Rutledge",13,2000,"TE","6.50",14
15,"KB-1700","Kyle","Brady",13,2000,"TE","5.80",15
42,"PM-1100","Pete","Mitchell",13,2000,"TE","5.80",15
21,"RK-0200","Reggie","Kelly",13,2000,"TE","5.30",17
13,"MP-1500","Marcus","Pollard",13,2000,"TE","5.00",18
33,"DM-3000","Dave","Moore",13,2000,"TE","4.70",19
2,"JM-3900","Johnny","McWilliams",13,2000,"TE","4.60",20
29,"CF-0300","Christian","Fauria",13,2000,"TE","4.60",20
7,"MC-0200","Mark","Campbell",13,2000,"TE","4.50",22
45,"KM-0300","Kris","Mangum",13,2000,"TE","4.10",23
1,"JH-1800","Jackie","Harris",13,2000,"TE","4.10",23
16,"FW-1100","Frank","Wycheck",13,2000,"TE","3.80",25
6,"SS-1200","Shannon","Sharpe",13,2000,"TE","3.70",26
35,"SJ-0100","Sheldon","Jackson",13,2000,"TE","3.50",27
4,"WR-0300","Walter","Rasby",13,2000,"TE","3.40",28
43,"TH-0500","Terry","Hardy",13,2000,"TE","3.30",29
47,"BF-1100","Bubba","Franks",13,2000,"TE","3.10",30
12,"KD-1000","Ken","Dilger",13,2000,"TE","2.50",31
20,"RD-1900","Rickey","Dudley",13,2000,"TE","2.10",32
46,"CC-4900","Casey","Crawford",13,2000,"TE","2.10",32
41,"HC-0200","Howard","Cross",13,2000,"TE","1.60",34
22,"JB-5600","Jeremy","Brigham",13,2000,"TE","1.60",34
44,"CG-0900","Chris","Gedney",13,2000,"TE","1.60",34
31,"AG-0900","Andrew","Glover",13,2000,"TE","1.60",34
39,"LB-1200","Luther","Broughton",13,2000,"TE","1.60",34
32,"RW-2900","Roland","Williams",13,2000,"TE","1.50",39
11,"MC-3200","Matt","Cushing",13,2000,"TE","1.50",39
48,"TD-0800","Tyrone","Davis",13,2000,"TE","1.10",41
27,"BM-2200","Billy","Miller",13,2000,"TE","0.00",42
23,"TG-1300","Tony","Gonzalez",13,2000,"TE","0.00",42
18,"KS-1300","Kaseem","Sinceno",13,2000,"TE","0.00",42
14,"HG-0200","Hunter","Goodwin",13,2000,"TE","0.00",42
9,"AS-0800","Aaron","Shea",13,2000,"TE","0.00",42
8,"BC-1600","Ben","Coates",13,2000,"TE","0.00",42
30,"IM-0200","Itula","Mili",13,2000,"TE","0.00",42
25,"KG-0100","Kendall","Gammon",13,2000,"TE","0.00",42
43,"TG-1300","Tony","Gonzalez",14,2000,"TE","34.70",1
20,"DC-0800","Dwayne","Carswell",14,2000,"TE","15.20",2
6,"RK-0200","Reggie","Kelly",14,2000,"TE","14.40",3
19,"AG-0900","Andrew","Glover",14,2000,"TE","13.80",4
32,"FJ-0500","Freddie","Jones",14,2000,"TE","12.90",5
27,"FW-1100","Frank","Wycheck",14,2000,"TE","11.90",6
12,"TM-2000","Tony","McGee",14,2000,"TE","11.30",7
26,"CL-0900","Chad","Lewis",14,2000,"TE","9.50",8
33,"GC-0500","Greg","Clark",14,2000,"TE","9.20",9
31,"MB-4400","Mark","Bruener",14,2000,"TE","9.10",10
41,"KS-1300","Kaseem","Sinceno",14,2000,"TE","8.70",11
16,"KB-1700","Kyle","Brady",14,2000,"TE","7.10",12
28,"RD-1900","Rickey","Dudley",14,2000,"TE","5.90",13
0,"JM-3900","Johnny","McWilliams",14,2000,"TE","5.80",14
42,"RR-1500","Rod","Rutledge",14,2000,"TE","5.70",15
5,"BK-1100","Brian","Kozlowski",14,2000,"TE","5.60",16
18,"DC-1900","Desmond","Clark",14,2000,"TE","5.40",17
37,"SA-0700","Stephen","Alexander",14,2000,"TE","5.20",18
25,"MP-1500","Marcus","Pollard",14,2000,"TE","4.60",19
22,"AB-1100","Anthony","Becht",14,2000,"TE","3.90",20
3,"DS-2300","David","Sloan",14,2000,"TE","3.70",21
34,"JH-1800","Jackie","Harris",14,2000,"TE","3.10",22
36,"PM-1100","Pete","Mitchell",14,2000,"TE","3.00",23
39,"BF-1100","Bubba","Franks",14,2000,"TE","3.00",23
35,"DL-0100","David","LaFleur",14,2000,"TE","2.40",25
10,"KM-0300","Kris","Mangum",14,2000,"TE","2.30",26
8,"JR-2300","Jay","Riemersma",14,2000,"TE","2.00",27
23,"KD-1000","Ken","Dilger",14,2000,"TE","2.00",27
40,"RW-1700","Ryan","Wetnight",14,2000,"TE","1.90",29
11,"CC-4900","Casey","Crawford",14,2000,"TE","1.90",29
4,"CF-0300","Christian","Fauria",14,2000,"TE","1.90",29
13,"MB-1100","Marco","Battaglia",14,2000,"TE","1.60",32
2,"WR-0300","Walter","Rasby",14,2000,"TE","1.60",32
15,"CG-0900","Chris","Gedney",14,2000,"TE","1.20",34
38,"DC-0300","Dan","Campbell",14,2000,"TE","1.10",35
1,"JK-1600","Jimmy","Kleinsasser",14,2000,"TE","0.40",36
14,"TH-0500","Terry","Hardy",14,2000,"TE","0.00",37
29,"MC-3200","Matt","Cushing",14,2000,"TE","0.00",37
7,"IM-0200","Itula","Mili",14,2000,"TE","0.00",37
24,"BB-0700","Brad","Banta",14,2000,"TE","0.00",37
9,"HG-0200","Hunter","Goodwin",14,2000,"TE","0.00",37
17,"MC-0200","Mark","Campbell",14,2000,"TE","0.00",37
30,"JB-5600","Jeremy","Brigham",14,2000,"TE","0.00",37
21,"BM-2200","Billy","Miller",14,2000,"TE","0.00",37
29,"TG-1300","Tony","Gonzalez",15,2000,"TE","27.60",1
8,"CL-0900","Chad","Lewis",15,2000,"TE","18.00",2
39,"JM-3900","Johnny","McWilliams",15,2000,"TE","16.30",3
34,"GC-0500","Greg","Clark",15,2000,"TE","12.40",4
36,"AG-0900","Andrew","Glover",15,2000,"TE","12.30",5
28,"KM-0300","Kris","Mangum",15,2000,"TE","12.20",6
23,"KB-1700","Kyle","Brady",15,2000,"TE","10.10",7
43,"FW-1100","Frank","Wycheck",15,2000,"TE","10.02",8
15,"IM-0200","Itula","Mili",15,2000,"TE","7.10",9
5,"KS-1300","Kaseem","Sinceno",15,2000,"TE","6.60",10
9,"AS-0800","Aaron","Shea",15,2000,"TE","6.30",11
38,"JR-2700","Jeff","Robinson",15,2000,"TE","5.40",12
10,"MC-0200","Mark","Campbell",15,2000,"TE","4.70",13
32,"PM-1100","Pete","Mitchell",15,2000,"TE","4.50",14
11,"JH-1800","Jackie","Harris",15,2000,"TE","4.00",15
21,"BF-1100","Bubba","Franks",15,2000,"TE","3.50",16
20,"WR-0300","Walter","Rasby",15,2000,"TE","3.40",17
6,"SD-0700","Scott","Dragos",15,2000,"TE","3.40",17
19,"TD-0800","Tyrone","Davis",15,2000,"TE","3.30",19
31,"DM-3000","Dave","Moore",15,2000,"TE","3.20",20
48,"RD-1900","Rickey","Dudley",15,2000,"TE","3.20",20
25,"TH-0500","Terry","Hardy",15,2000,"TE","3.20",20
27,"JD-3200","Jason","Dunn",15,2000,"TE","3.00",23
13,"SA-0700","Stephen","Alexander",15,2000,"TE","2.80",24
49,"AB-1100","Anthony","Becht",15,2000,"TE","2.50",25
41,"JK-1600","Jimmy","Kleinsasser",15,2000,"TE","2.50",25
45,"MB-1100","Marco","Battaglia",15,2000,"TE","2.50",25
3,"FJ-0500","Freddie","Jones",15,2000,"TE","2.10",28
12,"DL-0100","David","LaFleur",15,2000,"TE","2.10",28
30,"CC-4900","Casey","Crawford",15,2000,"TE","2.10",28
16,"CF-0300","Christian","Fauria",15,2000,"TE","1.90",31
44,"TM-2000","Tony","McGee",15,2000,"TE","1.90",31
51,"MP-1500","Marcus","Pollard",15,2000,"TE","1.90",31
46,"EK-0600","Erron","Kinney",15,2000,"TE","1.90",31
7,"JT-2200","Jeff","Thomason",15,2000,"TE","1.80",35
47,"SB-2200","Steve","Bush",15,2000,"TE","1.80",35
52,"KD-1000","Ken","Dilger",15,2000,"TE","1.70",37
17,"BM-2200","Billy","Miller",15,2000,"TE","1.70",37
2,"SS-1200","Shannon","Sharpe",15,2000,"TE","1.70",37
1,"SH-0600","Steve","Heiden",15,2000,"TE","1.60",40
26,"CG-0900","Chris","Gedney",15,2000,"TE","1.50",41
50,"JB-5600","Jeremy","Brigham",15,2000,"TE","1.30",42
40,"EC-0400","Ernie","Conwell",15,2000,"TE","0.60",43
0,"BC-1600","Ben","Coates",15,2000,"TE","0.00",44
37,"LH-0100","Lamont","Hall",15,2000,"TE","0.00",44
35,"JS-7500","Justin","Swift",15,2000,"TE","0.00",44
33,"MB-4400","Mark","Bruener",15,2000,"TE","0.00",44
24,"RG-1900","Rich","Griffith",15,2000,"TE","0.00",44
22,"DS-2300","David","Sloan",15,2000,"TE","0.00",44
18,"DC-0800","Dwayne","Carswell",15,2000,"TE","0.00",44
14,"DC-1900","Desmond","Clark",15,2000,"TE","0.00",44
4,"RR-1500","Rod","Rutledge",15,2000,"TE","0.00",44
42,"JD-1000","John","Davis",15,2000,"TE","0.00",44
53,"JR-2300","Jay","Riemersma",15,2000,"TE","0.00",44
24,"MP-1500","Marcus","Pollard",16,2000,"TE","18.40",1
29,"JM-3900","Johnny","McWilliams",16,2000,"TE","12.20",2
0,"SA-0700","Stephen","Alexander",16,2000,"TE","11.50",3
40,"GC-0500","Greg","Clark",16,2000,"TE","11.00",4
22,"TG-1300","Tony","Gonzalez",16,2000,"TE","8.60",5
14,"FJ-0500","Freddie","Jones",16,2000,"TE","8.30",6
17,"KB-1700","Kyle","Brady",16,2000,"TE","7.80",7
7,"SS-1200","Shannon","Sharpe",16,2000,"TE","7.70",8
15,"SH-0600","Steve","Heiden",16,2000,"TE","7.40",9
11,"SJ-0100","Sheldon","Jackson",16,2000,"TE","7.10",10
33,"AG-0900","Andrew","Glover",16,2000,"TE","5.90",11
44,"JH-1800","Jackie","Harris",16,2000,"TE","5.80",12
28,"TD-0800","Tyrone","Davis",16,2000,"TE","5.10",13
37,"DS-2300","David","Sloan",16,2000,"TE","5.10",13
13,"KM-0300","Kris","Mangum",16,2000,"TE","4.40",15
4,"IM-0200","Itula","Mili",16,2000,"TE","4.10",16
19,"FW-1100","Frank","Wycheck",16,2000,"TE","3.90",17
34,"BK-1100","Brian","Kozlowski",16,2000,"TE","3.50",18
27,"KD-1000","Ken","Dilger",16,2000,"TE","3.50",18
25,"JW-1200","Jed","Weaver",16,2000,"TE","3.40",20
45,"PM-1100","Pete","Mitchell",16,2000,"TE","3.20",21
2,"MB-4400","Mark","Bruener",16,2000,"TE","3.10",22
10,"JR-2300","Jay","Riemersma",16,2000,"TE","2.90",23
8,"TH-0500","Terry","Hardy",16,2000,"TE","2.80",24
6,"BC-1600","Ben","Coates",16,2000,"TE","2.80",24
18,"AS-0800","Aaron","Shea",16,2000,"TE","2.80",24
32,"JK-1600","Jimmy","Kleinsasser",16,2000,"TE","2.50",27
3,"RD-1900","Rickey","Dudley",16,2000,"TE","2.50",27
20,"EK-0600","Erron","Kinney",16,2000,"TE","2.50",27
21,"DC-0800","Dwayne","Carswell",16,2000,"TE","2.20",30
47,"DM-3000","Dave","Moore",16,2000,"TE","2.00",31
43,"HC-0200","Howard","Cross",16,2000,"TE","1.90",32
35,"RK-0200","Reggie","Kelly",16,2000,"TE","1.90",32
46,"RW-2900","Roland","Williams",16,2000,"TE","1.80",34
5,"CF-0300","Christian","Fauria",16,2000,"TE","1.80",34
38,"AB-1100","Anthony","Becht",16,2000,"TE","1.50",36
41,"KS-1300","Kaseem","Sinceno",16,2000,"TE","1.40",37
42,"DL-2500","Dustin","Lyman",16,2000,"TE","1.40",37
31,"JD-1000","John","Davis",16,2000,"TE","1.30",39
36,"LH-0100","Lamont","Hall",16,2000,"TE","0.00",40
16,"MB-1100","Marco","Battaglia",16,2000,"TE","0.00",40
26,"HG-0200","Hunter","Goodwin",16,2000,"TE","0.00",40
39,"SD-0700","Scott","Dragos",16,2000,"TE","0.00",40
12,"CC-4900","Casey","Crawford",16,2000,"TE","0.00",40
9,"CG-0900","Chris","Gedney",16,2000,"TE","0.00",40
30,"AJ-1700","Andrew","Jordan",16,2000,"TE","0.00",40
1,"JT-4300","Jerame","Tuman",16,2000,"TE","0.00",40
23,"BM-2200","Billy","Miller",16,2000,"TE","0.00",40
48,"EC-0400","Ernie","Conwell",16,2000,"TE","0.00",40
12,"TG-1300","Tony","Gonzalez",17,2000,"TE","19.60",1
37,"RD-1900","Rickey","Dudley",17,2000,"TE","19.20",2
40,"CL-0900","Chad","Lewis",17,2000,"TE","15.60",3
3,"KB-1700","Kyle","Brady",17,2000,"TE","15.10",4
35,"JB-5600","Jeremy","Brigham",17,2000,"TE","14.60",5
17,"DS-2300","David","Sloan",17,2000,"TE","13.30",6
9,"JR-2300","Jay","Riemersma",17,2000,"TE","11.40",7
30,"JW-1200","Jed","Weaver",17,2000,"TE","11.30",8
15,"SS-1200","Shannon","Sharpe",17,2000,"TE","9.60",9
13,"BK-1100","Brian","Kozlowski",17,2000,"TE","9.20",10
29,"HG-0200","Hunter","Goodwin",17,2000,"TE","9.10",11
50,"FW-1100","Frank","Wycheck",17,2000,"TE","8.50",12
11,"RK-0200","Reggie","Kelly",17,2000,"TE","7.10",13
46,"SA-0700","Stephen","Alexander",17,2000,"TE","6.50",14
21,"DM-3000","Dave","Moore",17,2000,"TE","5.60",15
43,"MB-4400","Mark","Bruener",17,2000,"TE","5.30",16
39,"SB-2200","Steve","Bush",17,2000,"TE","5.10",17
16,"KS-1300","Kaseem","Sinceno",17,2000,"TE","5.00",18
8,"CF-0300","Christian","Fauria",17,2000,"TE","4.60",19
44,"FJ-0500","Freddie","Jones",17,2000,"TE","4.40",20
49,"EK-0600","Erron","Kinney",17,2000,"TE","4.00",21
25,"AJ-1700","Andrew","Jordan",17,2000,"TE","3.90",22
14,"AB-1100","Anthony","Becht",17,2000,"TE","3.50",23
24,"JK-1600","Jimmy","Kleinsasser",17,2000,"TE","3.40",24
2,"DC-1900","Desmond","Clark",17,2000,"TE","3.20",25
28,"MP-1500","Marcus","Pollard",17,2000,"TE","3.10",26
41,"MB-1100","Marco","Battaglia",17,2000,"TE","2.90",27
51,"JH-1800","Jackie","Harris",17,2000,"TE","2.90",27
1,"DC-0800","Dwayne","Carswell",17,2000,"TE","2.80",29
5,"PM-1100","Pete","Mitchell",17,2000,"TE","2.70",30
26,"JM-3900","Johnny","McWilliams",17,2000,"TE","2.40",31
22,"BF-1100","Bubba","Franks",17,2000,"TE","2.10",32
36,"KM-0300","Kris","Mangum",17,2000,"TE","2.00",33
18,"SD-0700","Scott","Dragos",17,2000,"TE","2.00",33
34,"EC-0400","Ernie","Conwell",17,2000,"TE","1.80",35
47,"TH-0500","Terry","Hardy",17,2000,"TE","1.70",36
20,"RW-1700","Ryan","Wetnight",17,2000,"TE","1.60",37
32,"LH-0100","Lamont","Hall",17,2000,"TE","1.60",37
4,"DC-0300","Dan","Campbell",17,2000,"TE","1.30",39
33,"RW-2900","Roland","Williams",17,2000,"TE","1.30",39
42,"SH-0600","Steve","Heiden",17,2000,"TE","1.30",39
7,"HC-0200","Howard","Cross",17,2000,"TE","0.00",42
27,"KD-1000","Ken","Dilger",17,2000,"TE","0.00",42
6,"RG-1900","Rich","Griffith",17,2000,"TE","0.00",42
31,"AG-0900","Andrew","Glover",17,2000,"TE","0.00",42
45,"JT-4300","Jerame","Tuman",17,2000,"TE","0.00",42
38,"CC-4900","Casey","Crawford",17,2000,"TE","0.00",42
19,"TD-0800","Tyrone","Davis",17,2000,"TE","0.00",42
48,"ZF-0100","Zeron","Flemister",17,2000,"TE","0.00",42
23,"TY-0200","Todd","Yoder",17,2000,"TE","0.00",42
10,"IM-0200","Itula","Mili",17,2000,"TE","0.00",42
0,"GC-0500","Greg","Clark",17,2000,"TE","0.00",42
30,"EC-0400","Ernie","Conwell",1,2001,"TE","16.30",1
13,"BF-1100","Bubba","Franks",1,2001,"TE","14.50",2
21,"TG-1300","Tony","Gonzalez",1,2001,"TE","13.10",3
